id,latitude,longitude,source_ref,alt_name,local_ref,wikipedia,icao,wikidata,addr:housenumber,name:fr,addr:state,name:en,type,ref,gnis:feature_type,landuse,ele,gnis:feature_id,operator:type,addr:postcode,gnis:created,military,addr:city,website,name,source,note,name:ru,phone,gnis:county_name,addr:street,operator
341749486,45.8293196,-119.2591266,geonames.usgs.gov,,,en:Hermiston Municipal Airport,KHRI,Q3886037,,,OR,Hermiston Municipal Airport,public,,,,195,1131653,,,,,,,Hermiston Municipal Airport,wikipedia,,,,,,"Hermiston, Oregon"
341884011,-32.2465269,-58.0938354,,,,,,,,,,,,,,,,,,,,,,,Antigua Pista de Aterrizaje,,,,,,,
341947451,33.9309606,-78.0731799,,,,en:Cape Fear Regional Jetport,KSUT,Q14707885,4019,,,,,,,,,997842,public,28465,,,Oak Island,http://www.capefearjetport.com/,Cape Fear Regional Jetport,,,,+1 910 457 6483,,Long Beach Road,Brunswick County
341965449,50.0220508,13.4130306,,,,,,,,,,,,,,meadow,,,,,,,,,Nouzová plocha Bílov u Plas,lpis,Původně záložní letiště pro Plzeň-Líně (LKLN),,,,,
342024881,52.4205463,16.8274877,,,,pl:Port lotniczy Poznań-Ławica,EPPO,Q1361639,,,,Poznań-Ławica Airport,,POZ,,,94,,,,,,,,Port Lotniczy Poznań-Ławica im. Henryka Wieniawskiego,,,Аэропорт Познань-Лавица,,,,Poznań Ławica Airport Ltd. / Polish Air Force
342119760,29.7770769,-93.3007271,geonames.usgs.gov,,,,,,,,LA,,,,,,1,,,,,,,,Petroleum Helicopters Cameron Heliport,,,,,,,
342225550,-13.4047272,-44.2227609,,,,,SNVD,,,,,,,,,,564,,,,,,,,Aeródromo de Santa Maria da Vitória,ROTAER,,,,,,Governo do Estado
342242591,35.1409456,128.6966837,,,,,RKPE,Q625782,,,,Jinhae Naval Airfield,,,,military,,,,,,airfield,,,진해비행장,ourairports.com,,,,,,
342776964,33.222814,-92.8073639,,,,en:South Arkansas Regional Airport at Goodwin Field,KELD,Q7566004,,,,,,,,,,83689,,,,,,https://www.flyeld.com/,South Arkansas Regional Airport at Goodwin Field,,,,,,,
342784591,14.2326296,121.9291185,,,,,RPLY,,,,,,,,,,,,,,,,,,Alabat Island Airport,ourairports.com,,,,,,
342934909,-17.4768878,24.3054493,,,,en:Sesheke Airport,FLSS,Q11824737,,,,,,,,,,,,,,,,,Sesheke Airfield,,,,,,,
343008044,29.6698058,-95.0649612,geonames.usgs.gov,,,en:La Porte Municipal Airport (Texas),,Q6464544,,,TX,,public,,,,8,1387051,,,,,,,La Porte Municipal Airport,,,,,,,
343205574,-23.1524255,-64.3285226,,,,en:Orán Airport,SASO,Q7105407,,,,Orán Airport,,,,,,,,,,,,,Aeroclub Oran,ourairports.com,,,,,,
343258008,41.5280444,-85.7949813,,,,en:Goshen Municipal Airport,KGSH,Q5587274,,,,,,,,,,,,,,,,,Goshen Municipal Airport,,,,,,,
343337278,40.9710498,-102.3149105,geonames.usgs.gov,,,,,Q49747148,,,CO,,public,,,,1071,204462,,,,,,,Julesburg Municipal Airport,,,,+1-970-474-3344,,,City of Julesburg
343439913,18.0788995,-77.4781998,,,,en:Kirkvine Airstrip,,Q55616057,,,,,,JM-0009,,,,,,,,,,,Kirkvine Airstrip,,,,,,,
343469950,-15.7250827,29.3026134,,,,,FLRZ,,,,,,,,,,,,,,,,,,Royal Airstrip,,,,,,,
343539672,41.266662,-80.9282399,,,,,,Q14716924,,,,,,,,,,,,,,,,,Warren Airport,Bing,,,,,,
343577495,45.8643187,-77.2520196,,,,en:Pembroke Airport,CYTA,,,,,,,,,,,,,,,,,,Pembroke Airport,ourairports.com,,,,,,
343741066,23.3305204,110.0088707,,,,,,,,,,PLA Navy Guiping Mengshu Air Base,,,,military,,,,,,airfield,,,海军桂平蒙圩机场,,,,,,,
343764021,53.7090535,-6.4380288,,,,,,,,,,,,,,,,,,,,,,,Dowth Hall Airstrip,,,,,,,
343790060,50.8331026,-108.0697798,,,,,,Q3913611,,,,,,CJB8,,,,,,,,,,,Kyle Airport,Bing,,,,,,
343802219,51.1446955,-108.7626424,,,,en:Eston Airport,,,,,,,,CJR4,,,678,,,,,,,,Eston Airport (CJR4),ourairports.com,,,,,,
343896904,-5.0360519,18.7857796,,,,en:Kikwit Airport,FZCA,Q6406465,,Aéroport de Kikwit,,Kikwit Airport,,,,,,,,,,,,http://www.aeroportducongo.com/fr/airport.php?id=19#,Aéroport de Kikwit,ourairports.com,,,,,,
344113428,38.2763969,42.9077072,,,,,,,,,,,,,,,,,,,,,,,Koçak Jandarma Helistrip,bing,,,,,,
344128100,48.887286,-111.9218555,geonames.usgs.gov,,,,,,,,MT,,,,,,1031,806528,,,,,,,Sunburst Airport,,,,,,,
344413148,-18.7725505,-40.9482054,,,,,SWWM,,,,,,,,,,,,,,,,,,Aeródromo de Mantena - Fazenda Pupila,,,,,,,
344493263,-27.4961451,-64.935328,,,,es:Aeropuerto Internacional Termas de Río Hondo,SANR,Q11273721,1101,,,Termas de Rio Hondo International Airport,,,,,280.5,,,,,,Termas de Rio Hondo,http://www.lastermasderiohondo.com/aeropuertointernacional/,Aeropuerto Internacional Termas de Río Hondo,AIP Argentina,,,+54 3858 427234,,Ruta Nacional 9,Aeropuertos Argentina 2000
344501355,39.7197939,118.0024208,,,,en:Tangshan Sannühe Airport,ZBTS,,,,,Tangshan Sannühe Airport,,,,,,,,,,,,,唐山三女河机场,wikipedia,,,,,,
344524485,12.4598602,-3.4894118,,,,,DFOD,Q1657249,,,,,,,,,,,,,,,,,Piste d'atterrissage de Dédougou,ourairports.com,,,,,,
344725835,-23.3832391,150.4748664,,,,,YBRK,,,,,,,,,,,,,,,,,,Rockhampton Airport,,,,,,,
344772149,-7.5289696,37.7620241,,,,,,,,,,,,,,,,,,,,,,,Matambwe Airstrip,bing,,,,,,
344900168,41.6023324,-82.6844771,,,,,K89D,Q61676816,,,OH,,,,,,182,,,,,,,,Kelleys Island Landing Field,,,,,,,Village of Kelleys Island
344910698,41.6787713,-82.848039,,,,,,Q49749902,,,OH,,,,,,179,1082975,,,,,,,Rattlesnake Island Airport,,,,,,,
344910886,41.7181738,-82.8234946,,,,,,Q24061809,,,OH,,,,,,178,1082903,,,,,,,North Bass Island Airport,Bing,,,,,,
345079376,-6.7192715,32.062258,,,,,,,,,,,,,,,,,,,,,,,Inyonga Airstrip,Bing,,,,,,
345180279,-6.9354117,33.5308484,,,,,,,,,,,,,,,,,,,,,,,Rungwa Airstrip,bing,,,,,,
345210472,-8.5280133,39.5067021,,,,,,Q15278540,,,,,,,,,,,,,,,,,Songo Songo Airstrip,Mapbox,,,,,,
345213666,43.3483997,132.0576579,,,,ru:Центральная Угловая (аэродром),,Q4504095,,,,Tsentralnaya Uglovaya Aerodrome,,ЬХИУ,,military,37,,,,,airfield,,,Аэродром Центральная Угловая,,"Граница условная, на глаз",Аэродром Центральная Угловая,,,,
345326770,45.8227751,6.649424,,,,,LFHM,Q651734,,,,,,,,,,,,,,,,,Aérodrome de Megève,BD ortho IGN,,,,,,
345333210,45.7850178,3.172936,,,,fr:Aéroport de Clermont-Ferrand-Auvergne,LFLC,Q1431123,,Aéroport de Clermont-Ferrand Auvergne,,Clermont-Ferrand Auvergne Airport,,,,,,,public,,,,,,Aéroport de Clermont-Ferrand Auvergne,wikipedia,,,,,,
345463145,38.231459,85.4613925,,,,zh:且末玉都机场,ZWCM,Q28127825,,,,Qiemo Yudu Airport,,,,,,,government,841900,,,,,且末玉都机场 چەرچەن يۈدۇ ئايرودرومى,,,,,,,Civil Aviation Administration of China
345483645,55.7601613,93.7732575,,,,,,,,,,Manskiy Airfield,,,,,,,,,,,,,"Аэродром ""Манский""",,,"Аэродром ""Манский""",,,,
345615420,-33.3491274,-63.7295053,,,,,,Q58820071,,,,,,,,,210,,private,,,,,,Aeródromo Alejandro Roca,ourairports.com; https://datos.gob.ar/dataset/transporte-lista-aeropuertos,,,,,,
345615421,-33.365083,-63.7252271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345624835,48.4779408,-68.4966922,,,,en:Rimouski Airport,CYXK,,,,,,,,,,,,,,,,,,Aéroport de Rimouski,,,,,,,
345649189,-51.6702987,-72.5273891,,,,en:Teniente Julio Gallardo Airport,SCNT,Q5685386,,,,,,,,,,,,,,,,,Aeropuerto Teniente Julio Gallardo,,,,,,,
345705938,53.0937553,-9.5685484,,,,en:Inishmaan Aerodrome,EIMN,Q3016603,,,,Inishmaan Aerodrome,public,,,,,,,,,,,,Aeradróm Inis Meáin,,,,,,,
345706366,10.3832535,-3.1643327,,,,,DFOG,Q2494459,,,,,,,,,,,,,,,,,Aéroport de Gaoua,,,,,,,
345707685,53.1066548,-9.6531554,,,,en:Inishmore Aerodrome,EIIM,Q3016595,,,,Inishmore Aerodrome,,,,,,,,,,,,,Aeradróm Inis Mór,,,,,,,
345742437,54.2862124,-130.4447591,,,,en:Prince Rupert Airport,CYPR,Q93902,,,,,,YPR,,,116,,,,,,,,Prince Rupert Airport,,,,,,,
345761337,-34.3153179,-62.0165906,,,,,,Q58821913,,,Santa Fe,San Gregorio Airport,,,,,,,,,,,San Gregorio,,Aeropuerto San Gregorio,ourairports.com,,,,,,
345767541,-33.5623583,-62.8690214,,,,,,,,,,,,,,,,,,,,,,,Club de Planeadores Canals,ourairports.com,,,,,,
345798317,41.6943735,-82.7968099,,,,en:Middle Bass-East Point Airport,,Q24061811,,,OH,,,,,,176,1082852,,,,,,,Middle Bass-East Point Airport,,,,,,,
345799271,41.6886483,-82.8080751,,,,en:Middle Bass Island Airport,,Q3565182,,,,,,,,,,,,,,,,,Middle Bass Island Airport,ourairports.com,,,,,,
345799809,41.6366411,-82.8285407,,,,en:Put-in-Bay Airport,,Q7262075,,,OH,Put-in-Bay Airport,public,,,,177,1082974,,,,,,,Put-in-Bay Airport,wikipedia,,,,,,Put-in-Bay Township Port Authority
345825271,-33.4715237,-62.3267482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345852300,46.5529037,41.061742,,,,,,,,,,Novaya Tselina Airfield,,,,,112,,,,,,,,Новая Целина,,,Новая Целина,,,,
346011607,62.0475967,14.4219554,,,,sv:Härjedalen Sveg Airport,ESND,Q3502552,,,,,,,,,,,,,,,,https://www.herjedalen.se/trafik-och-infrastruktur/harjedalen-airport.html,Härjedalen Sveg Airport,,,,,,,
346085706,30.3550899,-95.4145257,geonames.usgs.gov,,,en:Conroe-North Houston Regional Airport,KCXO,Q6671432,,,TX,,,,,,72,1386415,,,,,,,Lone Star Executive Airport,,,,,,,
346120412,-8.7109097,142.6536175,,,MAA,,AYMQ,,,,,,,,,,38,,,,,,,,Malam Airport,https://ourairports.com/airports/MQO/,,,,,,
346636364,62.4129016,-140.8708409,,,,en:Beaver Creek Airport,CYXQ,Q1655347,,,,,,,,,,,public,,,,,,Beaver Creek Airport,ourairports.com,,,,,,Government of Yukon
346678563,-34.4236482,147.507042,,,,,YTEM,,,,,,,,,,,,,,,,,,Temora Airport,bing,,,,,,
346932864,52.1252194,-119.2926463,,,,en:Blue River Airport,CYCP,,,,,,,,,,690,,,,,,,,Blue River Airport,ourairports.com,,,,,,
346989346,35.1133153,-97.4504394,geonames.usgs.gov,,,,,,,,OK,,,5OK4,,,347,1102481,,,,,,,Pacer Field,,,,,,,
347003270,-31.4135609,-62.133368,,,,,,,,,,,,,,,,,,,,,,,Aeropuerto San Francisco,ourairports.com,,,,,,
347705666,35.0686841,-97.3847613,geonames.usgs.gov,,,,,Q34960352,,,OK,,,,,,338,1102647,,,,,,,Beefor Ranch Airport,,,,,,,
347705686,34.7064373,-97.2231616,,,,,KPVJ,Q7155350,,,,,,,,,,1102623,,,,,,,Pauls Valley Municipal Airport,,,,,,,
347705701,33.7757778,-97.1294959,,,,,,Q35319852,,,,,,OK31,,,,,,,,,,,Whittington Ranch Airport,ourairports.com,,,,,,
347776657,33.3349128,69.9523126,,Khost Airfield,,en:Khost Airport,OAKS,Q2875517,,,,Khost Airport,unknown/military,,,military,1171,,,,,,,,دخوست هوائی ډګر,wikipedia,,,,,,
348046380,51.2209729,9.4477433,,,,,,,,,,,,,,grass,,,,,,,,https://nvfl.de/,Segelflugplatz Edermünde-Grifte,,,,,,,
348069848,47.2090568,-93.5087216,geonames.usgs.gov,,,en:Grand Rapids–Itasca County Airport,KGPZ,Q3914354,,,MN,Grand Rapids - Itasca County Airport,public,,,,409,660196,,,,,,,Grand Rapids - Itasca County Airport,wikipedia,,,,,,"Itasca County, Minnesota"
348170329,27.8106828,-97.0874307,geonames.usgs.gov,,,,KRAS,Q35282848,,,TX,,,,,,1,1387337,,,,,,,Mustang Beach Airport,,,,,,,
348329365,56.1919214,-3.3285834,,,,en:Scottish Gliding Union,,Q7437760,,,,,,,,airfield,110,,,KY13 9JJ,,,Kinross,https://scottishglidingcentre.co.uk/,Scottish Gliding Centre,,,,,,Portmoak Airfield,Scottish Gliding Centre
348485035,-10.7013828,22.1599202,,Novo Aeroporto do Luau,,,FNUA,Q24886990,,Aéroport de Luau,,Luau Airport,,,,,,,,,,,,,Aeroporto do Luau,"http://www.portalangop.co.ao/angola/en_us/noticias/politica/2015/1/7/Moxico-Angolan-President-unveils-Luau-airport,e549eb4f-2dbe-436e-8e11-b20fc87dc06d.html",,Аэропорт Луау,,,,
348680738,48.6663229,16.8252874,,,,,LOAR,Q11762704,,,,,,,,,184,,,,,,,https://flugplatz-altlichtenwarth.at/,Flugplatz Altlichtenwarth,,,,+43 664 273 68 85,,,
348889791,42.6337066,23.6491198,,,,,LBLS,,,,,Lesnovo,,,,,556,,,,,,,,Летище Лесново,,,,+359 88 851 0266,,,Intersky PLC
348908523,33.376844,43.5619683,,,,,,,,,,,,,,military,,,,,,airfield,,,al-Habbaniya Airbase,,,,,,,
349378226,43.6224387,-84.7355747,,,,,KMOP,Q2876092,5453,,MI,,,,,,229,1624056,public/government,48858,,,Mount Pleasant,,Mount Pleasant Municipal Airport,,,,,,East Airport Road,City of Mount Pleasant
349521671,40.9671727,38.0862982,,,,tr:Ordu-Giresun Havalimanı,LTCB,Q15264265,,,,,,,,,,,,,,,Ordu,,Ordu Giresun Havalimanı,,,,,,Ordu-Giresun yolu,Devlet Hava Meydanları İşletmesi
349752910,-36.8909855,145.1817972,,,,en:Mangalore Airport (Victoria),YMNG,Q10853501,,,,,,,,,142,,,3663,,,Mangalore,https://www.mangaloreairport.com.au/,Mangalore Airport,,,,,,Aerodrome Road,Mangalore Airport Pty Ltd
349766105,43.4912037,12.2428002,,,,,,,,,,,,,,meadow,,,,,,,,,Aviosuperficie di Titta,,,,,,,
349884051,41.1901869,-83.3930577,,,,,KFZI,Q5473883,,,,,,,,,,,,,,,,,Fostoria Metropolitan Airport,Bing,,,,,,
349895786,-28.629215,-65.112744,,,,,,,,,,,,,,,330,,public,,,,,,Aeródromo Frias,ourairports.com; https://datos.gob.ar/dataset/transporte-lista-aeropuertos,,,,,,
349929665,51.018843,-1.2639584,,,,,,,,,,,,,,grass,,,,,,,Owslebury,,South Longwood Farm Airstrip,LAAS2017 airfield guide,,,,,,
350106121,50.4685011,-59.6359012,,,,en:Chevery Airport,CYHR,Q1708910,,Aéroport de Chévery,,Chevery Airport,public,,,,11.9,,,,,,,,Aéroport de Chévery,wikipedia,,,,,,
350142690,34.9391868,69.270968,,Bagram Airfield,,en:Bagram Airfield,OAIX,Q800126,,,,,,,,military,1492,,,,,airfield,,,Bagram Air Base,wikipedia,military,,,,,
350152643,-34.8203221,-64.3737652,,,,,,Q58821966,,,,,,,,,,,,X6270,,,Huinca Renancó,,Huinca Renancó,ourairports.com,,,,,Acceso Norte a Huinca Renancó,
350231798,-30.0383509,145.9457955,,,,,YBKE,,,,,,,,,,,,,,,,,,Bourke Airport,bing,,,,,,
350408684,42.2887858,13.7454129,,,AQOFE,,,,,,,,,,,,,,,,,,Ofena,,Campo volo Collerotondo,,,,,,,
350410420,42.0940324,13.0421994,,,AQCAR,,,,,,,,,,,,,,,,,,,,A/S Il Pratone,,,,,,,
350420783,42.1096448,13.8420777,,,AQCOR,,,,,,,,,,,,,,,,,,,,Aviosuperficie Corfinio Airfield,,,,,,,
350422918,41.879166,14.0105469,,,AQROC,,,,,,,,,,,,,,,,,,,,Campo di Volo Cinque Miglia,,,,,,,
350423875,42.3151283,14.0004325,,,PE04,,,,,,,,,,,,,,,65020,,,,http://www.avioalanno.it/,"Aviosuperficie ""La Porta delle Aquile""",,"FIXME: notably on survey and ESRI aerial, a runway end with number 33 can be made out outside of the campo di vole.,. Callsign is PEALO per http://www.ulm.it/hangar/campi/scheda1.htm?chiave=509",,+39 085 911 7219,,,
350473818,44.8479782,-89.8014142,,,,,,Q49750615,,,WI,,,,,,408,1582096,,,,,,,Scherrico Meadows Airport,,,,,,,
350506651,42.3004344,13.5188066,,,AQAQU,,,,,,,,,,,,,,,,,,,,Aviosuperficie L'Aquila,,,,,,,
350513029,42.6966713,13.9174023,,,TENOT,,,,,,,,,,,,,,,,,,Notaresco,,Campo di volo Pica,,,,,,,
350515031,-34.3465941,-64.9007002,,,,,,Q58821683,,,,,,,,,,,,,,,,,Aeródromo Villa Valeria,,,,,,,
350515035,-34.3569181,-64.8999176,,,,,,,,,,,,,,,,,,,,,,,Agroaereo Villa Valeria,,,,,,,
350515624,42.7331926,13.8916488,,,TEMSA,,,,,,,,,,,,,,,,,,Mosciano Sant'Angelo,,Campo volo Costa del Monte,,,,,,,
350517434,42.8098816,13.8468075,,,TEVAL,,,,,,,,,,,,,,,,,,Corropoli,,Avio Club Val Vibrata,http://www.avioclub.eu,,,,,,
350524459,42.7922518,13.7516147,,,TE09,,,,,,,,,,,,,,,,,,,,Villa Selva Airpark,,,,,,Via Salinello,
350526456,42.8065524,13.7848885,,,TESOM,,,,,,,,,TESOM,,,,,,,,,,,Aircountry,,,,,,,
350530129,40.2701153,15.913614,,,PZ02,,,,,,,,,PZGRU,,,,,,,,,,,Aviosuperficie di Grumento,,,,,,,
350532465,40.5616816,15.7598307,,,PZPAN,,,,,,,,,PZPAN,,,,,,,,,,,Aviosuperficie Pantano,,,,,,,
350534275,40.3995137,16.6367495,,,MTPIS,,,,,,,,,MTPIS,,,,,,,,,,,Campo volo Pisticci,,,,,,,
350536573,45.83362,7.6177706,,,AOCHA,,,,,,,,,,,,,,,,,,,,Altiporto di Chamois,,,,,,,
350538173,41.9113087,15.8109755,,,FGISC,,,,,,,,,FGISC,,,,,,,,,,,Campo volo Flylab,,,,,,,
350538464,41.6343368,15.7657458,,Gargano Volo - Cap. Pil. Saverio Tedesco,FGSGR,,,,,,,,,,,,,,,,,,,,Aviosuperficie del Gargano,,,,,,,
350541653,40.0161832,18.0235281,,,LEGAL,,,,,,,,,,,,,,,,,,,,Campo Volo Gallipoli,,,,,,,
350542895,39.8948262,18.1902352,,,LEUGN,,,,,,,,,,,,,,,,,,,,Aviosuperficie di Gemini,,,,,,,
350548956,40.9630828,16.6330987,,,BATDQ,,,,,,,,,,,,,,,,,,,,Campo di volo La Quercia,,,,,,,
350651635,-5.7741302,134.2081797,,,,id:Bandar Udara Rar Gwamar Dobo,WAPD,,,,,Dobo Airport,,,,,18,,,97662,,,Dobo,,Bandar Udara Dobo,,,,,,,Unit Penyelenggara Bandar Udara Rar Gwamar Dobo
350699421,-33.9359704,-64.4161943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350699435,-33.9380887,-64.4072762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350699436,-33.9392634,-64.3708697,,,,,,,,,,,,,,,230,,private,,,,,,Aeródromo Martín Fierro,ourairports.com; https://datos.gob.ar/dataset/transporte-lista-aeropuertos,,,,,,
350786100,40.3772458,17.3854086,,,TAPLS,,,,,,,,,TAPLS,,,,,,,,,,,Aviosuperficie Monticchio,,,,,,,
350787161,40.2476499,18.4361178,,,LEMEL,,,,,,,,,LEMEL,,,,,,,,,,,Aviosuperficie di Melendugno,,,,,,,
350792848,40.3559921,18.2325496,,,LEFON,,LINK,,,,,,,LEFON,,,,,,,,,,,Aviosuperficie Fondone Lecce,,,,,,,
350799731,41.0635474,16.2808588,,,BAAND,,,,,,,,,,,,,,,,,,,,Aviosuperficie Ali sul Castello,,,,,,,
350801148,40.4497126,17.6229478,,,TAMAN,,,,,,,,,,,,,,,,,,,https://www.aerotre.it/,Aviosuperficie Aerotre,,,,,,,
350802874,40.4739431,17.6096476,,,BRORI,,,,,,,,,BRORI,,,,,,,,,,,Alipuglia,,,,,,,
350807011,40.8124469,17.233091,,,BAALB,,,,,,,,,,,,,,,,,,,,Campo volo Al Canale,,,,,,,
350810012,38.6364919,15.9472179,,,VVZUN,,,,,,,,,VVZUN,,,,,,,,,Zungri,,Campo volo Il Grifo,,,,,,,
350811857,39.7385031,16.4570912,,,CSSIB,,,,,,,,,,,,,,,,,,,,Campo volo Dragons Fly,,,,,,,
350817343,38.5152823,15.9421077,,,RCNIC,,,,,,,,,RCNIC,,,,,,,,,,,Campo Volo Beppe Rascaglia,,,,,,,
350820524,39.7578535,16.4374209,,,CSSIP,,,,,,,,,,,,,,private,,,,Sibari Scalo (CS),https://www.sibarifly.com/,Aviosuperficie Sibari Fly,,,,,,,Adelmo Varca
350822147,39.7770133,15.8108502,,,CS08,it:Aeroporto di Scalea,LICK,Q18923609,,,,,,,,,,,,,,,,,Aviosuperficie di Scalea,,,,,,,
350828666,38.619904,15.9558957,,,VVROM,,,,,,,,,VVROM,,,,,,,,,Rombiolo,,Aviosuperficie Ali Calabria,,,,,,,
350874144,25.3444511,44.0648022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350963621,-32.7989705,-71.5187365,,,,es:Base Aérea de Quintero,SCER,Q9586386,,,,,,,,military,,,,,,airfield,,,Base Aérea Quintero,,,,,,,
350966170,5.9371061,-69.2578242,,,,,,,,,,,,,,,,,,,,,,,El Cimarrón Airport,ourairports.com / bing (location),,,,,,
351063056,43.1033221,13.5583029,,,AP02; APMGR,,,,,,,,,,,,,,,,,,,,Aviosuperficie Cesare Rossi,,"AP02 is from Avioportolano, I think; APNGT is from ulm.it , which sadly unsupported recently",,+39 0734 967 366;+39 339 801 7018,,,
351180951,43.2247719,13.3297896,,,MCTOL,,,,,,,,,MCTOL,,,,,,,,,,,Campo volo Condor Man,,,,,,,
351181718,43.3653542,13.4581622,,,MCMSA,,,,,,,,,MCMSA,,,,,,,,,,,Aviosuperficie Sant'Anna,,,,+39 071 750 6061;+39 335 598 6586,,,
351226532,58.1643234,78.8649477,,,,,,,,,,,,,,,,,,,,,,,Вертолётная площадка Лугинецкое,,,,,,,
351227275,41.33599,-83.7232115,,,,,,Q49745246,,,OH,,,,,,209,1082512,,,,,,,Bordner Airport,,,,,,,
351331103,43.4411557,13.569894,,,MCREC,,,,,,,,,MCREC,,,,,,,,,,http://www.avioclubmadonnadiloreto.it/,Aviosuperficie Madonna di Loreto,,,,+39 388 9475875;+39 328 4818612;+39 071 7501442,,,
351439310,-1.5409042,102.1802844,,,,id:Bandar Udara Muara Bungo,WIJB,Q9384312,,,,,,,,,56,,,,,,,,Bandar Udara Muara Bungo,,,,+62 8117400077,,,Unit Penyelenggara Bandar Udara
351453324,11.0288659,-70.6922027,,,,,,,,,,Dabajuro Airport,,,,,,,,,,,,,Aeropuerto de Dabajuro,,,,,,,
351464755,12.683478,123.8773892,,,,,RPUU,,,,,Bulan Airport,,,,,,,,4706,,,Bulan,,Bulan Airport,,,,,,,
351542873,-36.6810698,145.2420383,,,,,YWHG,,26,,,,,AU-0404,,,,,,2608,,,Wahring,,Wahring Field,https://airportguide.com/airport/info/YWHG,,,,,Tidboald Road,Mangalore Gliding Club Inc
351595493,50.9155157,11.714013,,,,de:Flugplatz Jena-Schöngleina,EDBJ,Q1433658,1,,,,,,,,,,public,07646,,,Schöngleina,http://www.flugplatz-jena.de,Flugplatz Jena-Schöngleina,,,,,,Flugplatz,Verkehrslandeplatz Jena Schöngleina GmbH
351726848,-33.1631062,-64.3376092,,,,,,,,,,,,,,,,,,,,,,,Aeroclub Rio Cuarto,ourairports.com,,,,,,
351727362,-33.0932142,-64.4291013,,,,,,,,,,,,,,,,,private,,,,,,Aeródromo Estindher,ourairports.com; https://datos.gob.ar/dataset/transporte-lista-aeropuertos,,,,,,
351845511,43.4206333,13.399329,,,MCMFA,,,,,,,,,MCMFA,,,,,,,,,,,Flyclub Montefano,,,,+39 335 395 480;+39 333 671 0370,,,
351846305,43.2600714,13.5177306,,,MCCOR,,,,,,,,,MCCOR,,,,,,,,,,,"Campo di Volo ""Ali del Chienti""",,,,+39 339 794 3119,,,
351847018,43.3396636,12.8268908,,,ANFAB,,,,,,,,,,,,,,,,,,,https://www.ilvolofabriano.it/,Aviosuperficie Francesco Rossi,,,,+39 329 8479285;+39 348 0221898;+39 338 598 4631,,,
351848338,43.5123634,13.1911882,,,ANJES,,,,,,,,,,,,,,,,,,,,Aerolight Marche (Delta Club Jesi),Aviazione Leggera On Line,,,+39 0731 703 441,,,
351849232,43.7547045,12.9542824,,,PUMMA,,,,,,,,,PUMMA,,,,,,,,,Montemaggiore al Metauro,,Campo volo Albatros,,,,,,,
351850339,43.7007267,13.0738834,,,PUVCS,,,,,,,,,,,,,,,,,,,,Aviosuperficie Valcesano,Aviazione Leggera On Line,,,+39 0721 805 311;+39 340 526 0683,,,
351853203,46.7657842,12.1556392,,,BZCAS,,,,,,,,,BZCAS,,,,,,,,,,,Flugfeld Gsiesertal - Campo volo Valle di Casies,,,,+39 340 5897933,,,
351854296,46.2711416,11.0257672,,,TNCDN,,,,,,,,,ITNCDN,,,,,,,,,Campodenno,,Campo di Volo Termon,,,,,,,
351904842,38.0528991,-103.2379546,geonames.usgs.gov,,,,,Q49745619,,,CO,,,,,,1188,195527,,,,,,,Las Animas City-Bent County Airport,,,,,,,
351968831,35.5444357,-78.7508361,,,,,,,,,,,,,,,,,private_non_profit,,,,,,Fuquay/Angier Field,,,,,,,Kennebec Flying Club
352032257,54.9514887,-7.6730819,,,,,EILT,Q11824534,,,,,,,,,6,,,,,,,,Letterkenny Airfield,http://skyvector.com/airport/EILT/Letterkenny-Airport,,,,,,
352054900,-38.2931613,142.44529,,,,en:Warrnambool Airport,YWBL,Q7970843,,,,Warrnambool Airport,,,,,74 m,,,,,,,,Warrnambool Airport,wikipedia,,,,,,Warrnambool City Council
352366205,54.7756923,73.5588756,,,,,,,,,,,,,,,,,,,,,,http://vk.com/kamyshino,Омск (Камышино),,,,,,,
352384638,23.1236179,-81.3018652,,,,,MUKW,Q6379598,,,,,,,,,,,,,,,,,Aeródromo Kawama,,,,,,,
352429639,47.8525632,12.5506029,,Falkenhorst Grabenstätt,,de:Flugplatz Grabenstätt,EDJG,Q51819946,,,,,,,,,,,,,,,,https://www.edjg.de/,Flugplatz Grabenstätt,,,,,,,
352438533,47.7305773,12.4385351,,,,,,,,,,,,,,,,,,,,,,https://www.dassu.de/,Deutsche Alpen-Segelflugschule Unterwössen,,,,,,,DASSU (Deutsch Alpensegelflugschule Unterwössen)
352548342,-15.1727032,31.906278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352551101,-15.6067676,30.3950839,,,,,,,,,,,,,,,,,,,,,,,Luangwa Airport,,,,,,,
352657895,21.6890551,21.8293005,,,,,,,,,,Matan al-Sarra Air Base,,,,,,,,,,,,,مطار معطن السارة,ourairports.com,,,,,,
352665641,53.7271171,-113.087171,,Warren Thomas (Josephburg) Aerodrome,,en:Edmonton/Josephburg Aerodrome,CFB6,Q3915661,,,,,,,,,,,public,,,,,https://www.strathcona.ca/departments/transportation-and-agriculture-services/warren-thomas-josephburg-aerodrome/,Edmonton/Josephburg Aerodrome,Bing,,,,,,Strathcona County
