id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,geometry,osm_editor_link
7636,0XS0,small_airport,Diamond H Ranch Airport,28.400299072265625,-99.55870056152344,511.0,,US,US-TX,Catarina,no,0XS0,,0XS0,,,,POINT (-99.55870056152344 28.400299072265632),https://www.openstreetmap.org/edit?editor=id#map=18/28.400299/-99.558701
7645,0Y4,small_airport,Lambert Fechter Municipal Airport,43.16419982910156,-95.47000122070312,1452.0,,US,US-IA,Hartley,no,0Y4,,0Y4,,,,POINT (-95.47000122070311 43.164199829101555),https://www.openstreetmap.org/edit?editor=id#map=18/43.164200/-95.470001
7684,10OH,small_airport,Zoellner Airport,41.402517,-82.629333,617.0,,US,US-OH,Huron,no,10OH,,10OH,,,,POINT (-82.629333 41.402517),https://www.openstreetmap.org/edit?editor=id#map=18/41.402517/-82.629333
345772,10XA,small_airport,Sterling Airport,28.680794,-96.661647,30.0,,US,US-TX,Port Lavaca,no,10XA,,10XA,,,,POINT (-96.661647 28.680793999999995),https://www.openstreetmap.org/edit?editor=id#map=18/28.680794/-96.661647
7721,11M,small_airport,Fulton-Itawamba County Airport,34.352001,-88.377296,450.0,,US,US-MS,Fulton,no,11M,,11M,,https://en.wikipedia.org/wiki/Fulton-Itawamba_County_Airport,,POINT (-88.377296 34.352001),https://www.openstreetmap.org/edit?editor=id#map=18/34.352001/-88.377296
323292,11MU,small_airport,Rocky Top Airfield,36.657916,-92.465578,1273.0,,US,US-MO,Gainesville,no,11MU,,11MU,,,,POINT (-92.465578 36.657916),https://www.openstreetmap.org/edit?editor=id#map=18/36.657916/-92.465578
322230,12CN,small_airport,Richter Airport,39.268306,-122.116689,57.0,,US,US-CA,Maxwell,no,12CN,,12CN,,,,POINT (-122.116689 39.268306),https://www.openstreetmap.org/edit?editor=id#map=18/39.268306/-122.116689
7757,12FL,seaplane_base,Timberlachen Seaplane Base,28.59280014038086,-81.40390014648438,89.0,,US,US-FL,Orlando,no,12FL,,12FL,,,,POINT (-81.40390014648436 28.592800140380856),https://www.openstreetmap.org/edit?editor=id#map=18/28.592800/-81.403900
7760,12I,seaplane_base,Brookville Reservoir Seaplane Base,39.51029968261719,-85.0,748.0,,US,US-IN,Brookville,no,12I,,12I,,,,POINT (-85 39.51029968261719),https://www.openstreetmap.org/edit?editor=id#map=18/39.510300/-85.000000
7770,12LA,small_airport,Kml Airport,30.27589988708496,-93.3573989868164,20.0,,US,US-LA,Sulphur,no,12LA,,12LA,,,,POINT (-93.3573989868164 30.275899887084954),https://www.openstreetmap.org/edit?editor=id#map=18/30.275900/-93.357399
7788,12OH,small_airport,McGregor Airfield,39.834773,-84.333486,940.0,,US,US-OH,Brookville,no,12OH,,12OH,,,,POINT (-84.33348599999998 39.83477299999999),https://www.openstreetmap.org/edit?editor=id#map=18/39.834773/-84.333486
347056,12TT,small_airport,D An P Farm Airport,33.593768,-97.100816,771.0,,US,US-TX,Gainesville,no,12TT,,12TT,,,,POINT (-97.10081599999998 33.593768),https://www.openstreetmap.org/edit?editor=id#map=18/33.593768/-97.100816
321471,12XA,small_airport,Wood Farm Airfield,32.0393333,-102.3485833,2950.0,,US,US-TX,Gardendale,no,12XA,,12XA,,,,POINT (-102.34858330000002 32.0393333),https://www.openstreetmap.org/edit?editor=id#map=18/32.039333/-102.348583
7818,13GE,small_airport,Holt Airpark,32.360801696777344,-82.31809997558594,280.0,,US,US-GA,Oak Park,no,13GE,,13GE,,,,POINT (-82.31809997558592 32.360801696777344),https://www.openstreetmap.org/edit?editor=id#map=18/32.360802/-82.318100
7819,13IA,small_airport,Hillside Stables Airport,42.04570007324219,-90.19110107421876,760.0,,US,US-IA,Sabula,no,13IA,,13IA,,,,POINT (-90.19110107421876 42.04570007324219),https://www.openstreetmap.org/edit?editor=id#map=18/42.045700/-90.191101
346847,13XA,small_airport,Flying 5B Ranch Airport,31.951789,-97.834888,1010.0,,US,US-TX,Iredell,no,13XA,,13XA,,,,POINT (-97.834888 31.95178899999999),https://www.openstreetmap.org/edit?editor=id#map=18/31.951789/-97.834888
430401,14IA,small_airport,East River Airport,43.360281,-94.442364,1235.0,,US,US-IA,Armstrong,no,14IA,,14IA,,,,POINT (-94.44236399999998 43.36028100000001),https://www.openstreetmap.org/edit?editor=id#map=18/43.360281/-94.442364
7881,14ID,small_airport,Peaceful Cove Airport,43.680999755859375,-116.2030029296875,2920.0,,US,US-ID,Boise,no,14ID,,14ID,,,,POINT (-116.20300292968747 43.68099975585938),https://www.openstreetmap.org/edit?editor=id#map=18/43.681000/-116.203003
7898,14NC,small_airport,Camp Davis Marine Corps Outlying Field,34.516458,-77.545109,60.0,,US,US-NC,Holly Ridge,no,14NC,,14NC,,https://en.wikipedia.org/wiki/Marine_Corps_Outlying_Field_Camp_Davis,"Camp Davis MCOLF, DZ Pheasant, LZ Duck",POINT (-77.54510899999998 34.51645799999999),https://www.openstreetmap.org/edit?editor=id#map=18/34.516458/-77.545109
343405,14TT,small_airport,Mathers Field,36.047147,-100.520803,2688.0,,US,US-TX,Canadian,no,14TT,,14TT,,,,POINT (-100.52080299999999 36.047147),https://www.openstreetmap.org/edit?editor=id#map=18/36.047147/-100.520803
299705,14XA,small_airport,Frog Pond Airport,33.657888,-96.788285,686.0,,US,US-TX,Sherman,no,14XA,,14XA,,,,POINT (-96.78828500000002 33.657888),https://www.openstreetmap.org/edit?editor=id#map=18/33.657888/-96.788285
7966,15TA,small_airport,J R Ranch Airport,30.9367,-97.89932,1125.0,,US,US-TX,Briggs,no,15TA,,15TA,,,,POINT (-97.89932 30.93670000000001),https://www.openstreetmap.org/edit?editor=id#map=18/30.936700/-97.899320
526232,15TT,small_airport,Fordlane Flyers Airport,33.116379,-96.553817,547.0,,US,US-TX,Lucas,no,15TT,,15TT,,,,POINT (-96.55381700000001 33.116379),https://www.openstreetmap.org/edit?editor=id#map=18/33.116379/-96.553817
7980,16AR,small_airport,Heifer Creek Ranch Airport,35.30110168457031,-92.57330322265624,730.0,,US,US-AR,Springfield,no,16AR,,16AR,,,,POINT (-92.57330322265624 35.30110168457032),https://www.openstreetmap.org/edit?editor=id#map=18/35.301102/-92.573303
45322,16CO,small_airport,Dry Pen Airport,39.40227,-108.07602,5331.0,,US,US-CO,Parachute,no,16CO,,16CO,,,,POINT (-108.07602 39.40227),https://www.openstreetmap.org/edit?editor=id#map=18/39.402270/-108.076020
7993,16IS,small_airport,Kellums Airport,37.577608,-89.008583,720.0,,US,US-IL,Goreville,no,16IS,,16IS,,,,POINT (-89.00858299999999 37.57760799999999),https://www.openstreetmap.org/edit?editor=id#map=18/37.577608/-89.008583
8015,16PA,small_airport,Gregg Airport,40.18059921264648,-80.12760162353516,1200.0,,US,US-PA,Eighty Four,no,16PA,,16PA,,,,POINT (-80.12760162353516 40.18059921264647),https://www.openstreetmap.org/edit?editor=id#map=18/40.180599/-80.127602
338868,16TT,small_airport,16 L Ranch Airport,31.093611,-96.04375,390.0,,US,US-TX,Normangee,no,16TT,,16TT,,,,POINT (-96.04374999999999 31.093610999999996),https://www.openstreetmap.org/edit?editor=id#map=18/31.093611/-96.043750
533578,16UT,small_airport,Henrichsen Field,41.444317,-112.048074,4266.0,,US,US-UT,Perry,no,16UT,,16UT,,,,POINT (-112.04807400000001 41.444317),https://www.openstreetmap.org/edit?editor=id#map=18/41.444317/-112.048074
8047,17LS,small_airport,Yankee Field,30.611979,-91.985704,45.0,,US,US-LA,Port Barre,no,17LS,,17LS,,,,POINT (-91.98570399999998 30.611979000000012),https://www.openstreetmap.org/edit?editor=id#map=18/30.611979/-91.985704
324734,17MU,small_airport,B-B Airfield,39.682791,-94.372097,1045.0,,US,US-MO,Osborn,no,17MU,,17MU,,,,POINT (-94.37209700000001 39.68279100000001),https://www.openstreetmap.org/edit?editor=id#map=18/39.682791/-94.372097
8060,17OH,small_airport,Kosik Private Airport,41.24259948730469,-82.27020263671875,855.0,,US,US-OH,Kipton,no,17OH,,17OH,,,,POINT (-82.27020263671874 41.24259948730469),https://www.openstreetmap.org/edit?editor=id#map=18/41.242599/-82.270203
8074,17U,small_airport,Jake Garn Airport,40.263699,-112.021004,4845.0,,US,US-UT,Eagle Mountain,no,17U,,17U,,https://en.wikipedia.org/wiki/Jake_Garn_Airport,,POINT (-112.02100399999999 40.263699),https://www.openstreetmap.org/edit?editor=id#map=18/40.263699/-112.021004
299706,17XA,small_airport,Jacksonville / Hunter Field,32.017778,-95.7969444445,580.0,,US,US-TX,Jacksonville,no,17XA,,17XA,,,,POINT (-95.7969444445 32.017778),https://www.openstreetmap.org/edit?editor=id#map=18/32.017778/-95.796944
529876,18GE,small_airport,Lefty's Landing,32.045495,-82.467577,231.0,,US,US-GA,Uvalda,no,18GE,,18GE,,,,POINT (-82.467577 32.045494999999995),https://www.openstreetmap.org/edit?editor=id#map=18/32.045495/-82.467577
505263,18MS,small_airport,Johns Landing,32.453333,-90.363889,222.0,,US,US-MS,Jackson,no,18MS,,18MS,,,,POINT (-90.363889 32.45333299999999),https://www.openstreetmap.org/edit?editor=id#map=18/32.453333/-90.363889
8106,18NC,small_airport,Lanni Field,35.888999938964844,-81.61370086669922,1160.0,,US,US-NC,Lenoir,no,18NC,,18NC,,,,POINT (-81.61370086669922 35.888999938964844),https://www.openstreetmap.org/edit?editor=id#map=18/35.889000/-81.613701
350293,18ND,small_airport,Bearpaw Airport,46.779094,-100.514856,1744.0,,US,US-ND,Menoken,no,18ND,,18ND,,,,POINT (-100.51485599999998 46.77909399999999),https://www.openstreetmap.org/edit?editor=id#map=18/46.779094/-100.514856
8107,18NE,small_airport,Doc's Airport,40.51390075683594,-97.61060333251952,1640.0,,US,US-NE,Geneva,no,18NE,,18NE,,,,POINT (-97.61060333251952 40.51390075683594),https://www.openstreetmap.org/edit?editor=id#map=18/40.513901/-97.610603
8110,18OH,small_airport,Jer-Mar Airpark,41.25619888305664,-82.143798828125,800.0,,US,US-OH,Lagrange,no,18OH,,18OH,,,,POINT (-82.14379882812499 41.25619888305664),https://www.openstreetmap.org/edit?editor=id#map=18/41.256199/-82.143799
8111,18OI,small_airport,Boggy Bottoms Airport,41.419615,-82.97133,575.0,,US,US-OH,Vickery,no,18OI,,18OI,,,,POINT (-82.97132999999998 41.41961500000001),https://www.openstreetmap.org/edit?editor=id#map=18/41.419615/-82.971330
8113,18OR,small_airport,Red's Field,45.0918655396,-123.182350159,190.0,,US,US-OR,Amity,no,18OR,,18OR,,,,POINT (-123.182350159 45.09186553959999),https://www.openstreetmap.org/edit?editor=id#map=18/45.091866/-123.182350
8114,18PA,small_airport,Slack Airport,40.30009841918945,-75.08290100097656,275.0,,US,US-PA,Forest Grove,no,18PA,,18PA,,,,POINT (-75.08290100097656 40.30009841918945),https://www.openstreetmap.org/edit?editor=id#map=18/40.300098/-75.082901
310113,18XA,small_airport,Lantana Ridge Airport,28.6591,-97.5987472,250.0,,US,US-TX,Goliad,no,18XA,,18XA,,,,POINT (-97.5987472 28.659099999999995),https://www.openstreetmap.org/edit?editor=id#map=18/28.659100/-97.598747
8128,19AR,small_airport,Naylor field,35.15670013,-92.22419739,230.0,,US,US-AR,Naylor,no,19AR,,19AR,,,,POINT (-92.22419738999999 35.15670013),https://www.openstreetmap.org/edit?editor=id#map=18/35.156700/-92.224197
8142,19KY,small_airport,Conrads Airport,38.70650100708008,-84.59989929199219,940.0,,US,US-KY,Dry Ridge,no,19KY,,19KY,,,,POINT (-84.59989929199219 38.70650100708008),https://www.openstreetmap.org/edit?editor=id#map=18/38.706501/-84.599899
331484,19MN,seaplane_base,Greseth Seaplane Base,45.174765,-93.765091,970.0,,US,US-MN,Buffalo,no,19MN,,19MN,,,,POINT (-93.765091 45.174765),https://www.openstreetmap.org/edit?editor=id#map=18/45.174765/-93.765091
8160,19PA,small_airport,Lake Airport,41.117000579833984,-76.52079772949219,750.0,,US,US-PA,Millville,no,19PA,,19PA,,,,POINT (-76.52079772949219 41.11700057983398),https://www.openstreetmap.org/edit?editor=id#map=18/41.117001/-76.520798
8162,19T,seaplane_base,Tan Tar A Resort Seaplane Base,38.12596,-92.71642,659.0,,US,US-MO,Osage Beach,no,,,19T,,,,POINT (-92.71642 38.12595999999999),https://www.openstreetmap.org/edit?editor=id#map=18/38.125960/-92.716420
8234,1CD4,small_airport,Eagle Soaring Airport,40.509300231933594,-106.94300079345705,6600.0,,US,US-CO,Steam Boat Springs,no,1CD4,,1CD4,,,,POINT (-106.94300079345705 40.50930023193359),https://www.openstreetmap.org/edit?editor=id#map=18/40.509300/-106.943001
8252,1CO7,small_airport,Dodsworth Airport,38.55139923095703,-105.99199676513672,7480.0,,US,US-CO,Salida,no,1CO7,,1CO7,,,,POINT (-105.9919967651367 38.55139923095703),https://www.openstreetmap.org/edit?editor=id#map=18/38.551399/-105.991997
8290,1FL5,seaplane_base,West Bay Creek Seaplane Base,30.302099227905273,-85.8644027709961,,,US,US-FL,West Bay,no,1FL5,,1FL5,,,,POINT (-85.8644027709961 30.30209922790527),https://www.openstreetmap.org/edit?editor=id#map=18/30.302099/-85.864403
8311,1GE5,small_airport,Flying D Airport,33.101200103759766,-84.39350128173828,838.0,,US,US-GA,Concord,no,1GE5,,1GE5,,,,POINT (-84.39350128173827 33.101200103759766),https://www.openstreetmap.org/edit?editor=id#map=18/33.101200/-84.393501
8316,1H1,small_airport,Airlane Enterprises Airport,43.205101013183594,-76.17880249023438,385.0,,US,US-NY,Clay,no,1H1,,1H1,,,,POINT (-76.17880249023436 43.205101013183594),https://www.openstreetmap.org/edit?editor=id#map=18/43.205101/-76.178802
8329,1IA6,small_airport,Aero-Lane Airport,40.8849983215332,-95.48529815673828,1134.0,,US,US-IA,Randolph,no,1IA6,,1IA6,,,,POINT (-95.48529815673827 40.8849983215332),https://www.openstreetmap.org/edit?editor=id#map=18/40.884998/-95.485298
8339,1ID9,small_airport,Skyline STOLport,42.78060150146485,-112.1709976196289,6150.0,,US,US-ID,Inkom,no,1ID9,,1ID9,,,,POINT (-112.1709976196289 42.780601501464844),https://www.openstreetmap.org/edit?editor=id#map=18/42.780602/-112.170998
8343,1II4,small_airport,Amy Airport,38.125099182128906,-86.16220092773438,665.0,,US,US-IN,Corydon,no,1II4,,1II4,,,,POINT (-86.16220092773436 38.125099182128906),https://www.openstreetmap.org/edit?editor=id#map=18/38.125099/-86.162201
8358,1IN1,small_airport,Shearer STOLport,39.488399505615234,-86.6530990600586,750.0,,US,US-IN,Lewisville,no,1IN1,,1IN1,,,,POINT (-86.6530990600586 39.488399505615234),https://www.openstreetmap.org/edit?editor=id#map=18/39.488400/-86.653099
8401,1KY7,small_airport,Jordan Hill Farm Airport,37.83250045776367,-84.18080139160156,910.0,,US,US-KY,Richmond,no,1KY7,,1KY7,,,,POINT (-84.18080139160156 37.83250045776368),https://www.openstreetmap.org/edit?editor=id#map=18/37.832500/-84.180801
8405,1LA1,small_airport,Triche Field,29.98349952697754,-90.43479919433594,10.0,,US,US-LA,Hahnville,no,1LA1,,1LA1,,,,POINT (-90.43479919433592 29.98349952697753),https://www.openstreetmap.org/edit?editor=id#map=18/29.983500/-90.434799
8414,1LL0,small_airport,Boondox Field,41.329200744628906,-88.60009765625,625.0,,US,US-IL,Seneca,no,1LL0,,1LL0,,,,POINT (-88.60009765624999 41.329200744628906),https://www.openstreetmap.org/edit?editor=id#map=18/41.329201/-88.600098
8450,1MI0,seaplane_base,Ashman Island Seaplane Base,46.068599700927734,-83.72419738769531,580.0,,US,US-MI,Drummond Island,no,1MI0,,1MI0,,,,POINT (-83.7241973876953 46.068599700927734),https://www.openstreetmap.org/edit?editor=id#map=18/46.068600/-83.724197
8477,1MO9,small_airport,Eagle's Point & Red Barn Village Airpark,37.47919845581055,-93.85160064697266,1040.0,,US,US-MO,Greenfield,no,1MO9,,1MO9,,,,POINT (-93.85160064697266 37.47919845581054),https://www.openstreetmap.org/edit?editor=id#map=18/37.479198/-93.851601
8520,1NC4,small_airport,Bell Strip,34.995399475097656,-77.25769805908203,35.0,,US,US-NC,Pollocksville,no,1NC4,,1NC4,,,,POINT (-77.25769805908203 34.99539947509765),https://www.openstreetmap.org/edit?editor=id#map=18/34.995399/-77.257698
8529,1NE0,small_airport,Higgins Bros Airport,42.31669998168945,-100.41699981689452,2860.0,,US,US-NE,Brownlee,no,1NE0,,1NE0,,,,POINT (-100.4169998168945 42.31669998168945),https://www.openstreetmap.org/edit?editor=id#map=18/42.316700/-100.417000
8530,1NE1,small_airport,Paul Ridder Ranch Airport,41.28329849,-100.0500031,2780.0,,US,US-NE,Callaway,no,1NE1,,1NE1,,,,POINT (-100.05000309999998 41.28329849),https://www.openstreetmap.org/edit?editor=id#map=18/41.283298/-100.050003
347060,1NR7,small_airport,Boyd Field,36.274059,-78.46862,336.0,,US,US-NC,Henderson,no,1NR7,,1NR7,,,,POINT (-78.46862 36.274059),https://www.openstreetmap.org/edit?editor=id#map=18/36.274059/-78.468620
8558,1NY3,small_airport,Richland Airpark,43.5667,-76.032997,560.0,,US,US-NY,Richland,no,1NY3,,1NY3,,,,POINT (-76.032997 43.5667),https://www.openstreetmap.org/edit?editor=id#map=18/43.566700/-76.032997
8572,1OA6,small_airport,Frith Airport,39.33620071411133,-84.0457992553711,910.0,,US,US-OH,Morrow,no,1OA6,,1OA6,,,,POINT (-84.0457992553711 39.336200714111335),https://www.openstreetmap.org/edit?editor=id#map=18/39.336201/-84.045799
8576,1OH1,small_airport,S and S Field,40.30139923095703,-83.9760971069336,1057.0,,US,US-OH,Quincy,no,1OH1,,1OH1,,,,POINT (-83.97609710693358 40.30139923095703),https://www.openstreetmap.org/edit?editor=id#map=18/40.301399/-83.976097
8577,1OH2,small_airport,Dougherty Airport,41.24399948120117,-82.86630249023438,807.0,,US,US-OH,Bellevue,no,1OH2,,1OH2,,,,POINT (-82.86630249023439 41.24399948120117),https://www.openstreetmap.org/edit?editor=id#map=18/41.243999/-82.866302
8578,1OH3,small_airport,Mather Field,41.389198303222656,-82.76270294189453,640.0,,US,US-OH,Castalia,no,1OH3,,1OH3,,,,POINT (-82.76270294189452 41.38919830322265),https://www.openstreetmap.org/edit?editor=id#map=18/41.389198/-82.762703
8583,1OH8,small_airport,Lisbon Airfield,39.86669921875,-83.63330078125,1160.0,,US,US-OH,South Charleston,no,1OH8,,1OH8,,,,POINT (-83.63330078125 39.86669921875),https://www.openstreetmap.org/edit?editor=id#map=18/39.866699/-83.633301
8608,1OR6,small_airport,Clackamas Heights Airport,45.37139892578125,-122.5540008544922,545.0,,US,US-OR,Oregon City,no,1OR6,,1OR6,,,,POINT (-122.5540008544922 45.37139892578125),https://www.openstreetmap.org/edit?editor=id#map=18/45.371399/-122.554001
8616,1PA3,small_airport,Ridgeview Airport,40.45009994506836,-75.19960021972656,520.0,,US,US-PA,Kellers Church,no,1PA3,,1PA3,,,,POINT (-75.19960021972656 40.45009994506837),https://www.openstreetmap.org/edit?editor=id#map=18/40.450100/-75.199600
337584,1PA6,small_airport,Auer Field,40.360983,-76.74389,536.0,,US,US-PA,Linglestown,no,1PA6,,1PA6,,,,POINT (-76.74389 40.360983),https://www.openstreetmap.org/edit?editor=id#map=18/40.360983/-76.743890
8623,1PN0,small_airport,Bentley Airport,40.20140075683594,-75.71420288085938,690.0,,US,US-PA,Pottstown,no,1PN0,,1PN0,,,,POINT (-75.71420288085938 40.20140075683594),https://www.openstreetmap.org/edit?editor=id#map=18/40.201401/-75.714203
8624,1PN1,small_airport,Napodano Airport,41.33420181274414,-80.42060089111328,1060.0,,US,US-PA,Transfer,no,1PN1,,1PN1,,,,POINT (-80.42060089111328 41.33420181274415),https://www.openstreetmap.org/edit?editor=id#map=18/41.334202/-80.420601
8627,1PS0,small_airport,Ickes Airport,40.191898345947266,-78.564697265625,1320.0,,US,US-PA,Osterburg,no,1PS0,,1PS0,,,,POINT (-78.564697265625 40.19189834594726),https://www.openstreetmap.org/edit?editor=id#map=18/40.191898/-78.564697
354611,1SC1,small_airport,Lagniappe STOL Field,34.653745,-82.55498,875.0,,US,US-SC,Pelzer,no,1SC1,,1SC1,,,,POINT (-82.55498 34.653744999999994),https://www.openstreetmap.org/edit?editor=id#map=18/34.653745/-82.554980
8645,1SC2,small_airport,Gwinn Field,33.933799743652344,-80.79609680175781,390.0,,US,US-SC,Hopkins,no,1SC2,,1SC2,,,,POINT (-80.79609680175781 33.933799743652344),https://www.openstreetmap.org/edit?editor=id#map=18/33.933800/-80.796097
8654,1SD8,small_airport,Tribitt Airport,45.047698974609375,-96.55259704589844,1175.0,,US,US-SD,Albee,no,1SD8,,1SD8,,,,POINT (-96.55259704589844 45.04769897460938),https://www.openstreetmap.org/edit?editor=id#map=18/45.047699/-96.552597
8660,1TA2,small_airport,Vigo Park Airport,34.65010070800781,-101.5,3383.0,,US,US-TX,Tulia,no,1TA2,,1TA2,,,,POINT (-101.5 34.650100708007805),https://www.openstreetmap.org/edit?editor=id#map=18/34.650101/-101.500000
8675,1TE8,small_airport,Kahuna Bay Airport,33.548876,-96.55777,702.0,,US,US-TX,Sherman,no,1TE8,,1TE8,,,,POINT (-96.55777 33.54887599999999),https://www.openstreetmap.org/edit?editor=id#map=18/33.548876/-96.557770
