airport,minName,minEle,minRunway,minICAO,minIATA,minWebsite,minOSM,LAT,LON
http://www.wikidata.org/entity/Q12693661,Los Llanos De Sabanatosa Airport,,,MDLL,,,,-69.525417,18.596383
http://www.wikidata.org/entity/Q12693663,Loumana Airport,,,DFOL,,,,-5.35,10.566667
http://www.wikidata.org/entity/Q10688542,Söderhamn Airport,88,03/21,ESNY,SOO,,,17.098333,61.261388
http://www.wikidata.org/entity/Q10697797,Tierp Airbase,,16/34,ESKT,,,,17.42166667,60.345
http://www.wikidata.org/entity/Q10711148,Uråsa Airbase,,16/34,ESFU,,,,14.94666667,56.68138889
http://www.wikidata.org/entity/Q10718875,Vårgårda Airport,,04/22,ESGO,,,,12.78666667,58.04
http://www.wikidata.org/entity/Q10726517,Åmsele Airbase,,15/33,ESUA,,,,19.31416667,64.57055556
http://www.wikidata.org/entity/Q10822653,Yongxing Island Airport,11,05/23,ZJYX,,,,112.344,16.8328
http://www.wikidata.org/entity/Q10844348,Pahute Mesa Airstrip,1545,18/36,,,,,-116.313333333,37.102777777
http://www.wikidata.org/entity/Q10844839,Tampa Executive Airport,7,05/23,KVDF,VDF,,,-82.345277777,28.013888888
http://www.wikidata.org/entity/Q10844841,Adjumani Airport,2611,,HUAJ,,,,31.769,3.3385
http://www.wikidata.org/entity/Q10844878,Stayner (Clearview Field) Aerodrome,877,,,,,,-80.1478,44.4044
http://www.wikidata.org/entity/Q3913708,Zhoda Airport,950,,,,,,-96.501111111,49.280833333
http://www.wikidata.org/entity/Q3913713,Greeneville-Greene County Municipal Airport,1607,05/23,KGCY,GCY,,,-82.815,36.193055555
http://www.wikidata.org/entity/Q3913714,Elk Lake Water Aerodrome,925,,,,,,-80.3167,47.7333
http://www.wikidata.org/entity/Q3913716,Otter Lake Airport,1300,,CJV4,,,,-104.785,55.5811
http://www.wikidata.org/entity/Q3913723,New Liskeard Airport,800,,,,,,-79.616666666,47.533333333
http://www.wikidata.org/entity/Q3913726,New Lowell Airport,625,,,,,,-79.9433,44.3875
http://www.wikidata.org/entity/Q3913728,Greenwood-Leflore Airport,155,05/23,KGWO,GWO,http://www.gwoairport.com/,,-90.0692,33.6464
http://www.wikidata.org/entity/Q3913729,Kincardine Airport,772,,CYKM,YKD,http://www.kincardineairport.ca,,-81.6056,44.2014
http://www.wikidata.org/entity/Q3913732,Greene County-Lewis A. Jackson Regional Airport,289,07/25,,,http://www.i19airport.com/,,-83.991944444,39.691111111
http://www.wikidata.org/entity/Q3913733,Haines Junction Airport,2150,,CYHT,YHT,,,-137.545,60.7894
http://www.wikidata.org/entity/Q3913735,Yeovil/Westland Airport,202,09/27,EGHG,,,,-2.658611111,50.94
http://www.wikidata.org/entity/Q6311925,Jundee Airport,557,,YJUN,,,,120.577,-26.4217
http://www.wikidata.org/entity/Q6313579,Juniper Air Park,3490,06/24,,,,,-121.118333333,44.034563888
http://www.wikidata.org/entity/Q6314402,Juntura Airport,3034,04/22,,,,,-118.063333333,43.741546388
http://www.wikidata.org/entity/Q10849563,Ruth Airport,2781,13/31,,,,,-123.2975,40.211388888
http://www.wikidata.org/entity/Q10849635,Roy Wilcox Airport,165,12/30,K5R1,,,,-88.1944,31.4519
http://www.wikidata.org/entity/Q10849646,Royalton Airport,628,7/25,,,,,-78.56257,43.1814
http://www.wikidata.org/entity/Q10849898,Sundance Meadows Airport,3850,12/30,,,,,-121.206111111,43.99
http://www.wikidata.org/entity/Q10850030,Smara Airport,107,,GMMA,SMW,,,-11.68444444,26.73166667
http://www.wikidata.org/entity/Q10850170,Saint-Georges-de-l'Oyapock Airport,11,,SOOG,OYP,,,-51.80555556,3.89333333
http://www.wikidata.org/entity/Q10850214,Sennar Airport,,,HSNR,,,,33.617,13.55
http://www.wikidata.org/entity/Q10850266,Sutter County Airport,58,17/35,,,http://suttercountyairport.org,,-121.605277777,39.123611111
http://www.wikidata.org/entity/Q10850418,Saginaw Airport,235,,,,,,-97.378055555,32.8625
http://www.wikidata.org/entity/Q10850476,Silver Springs Airport,1301,06/24,KSPZ,,,,-119.251111111,39.403055555
http://www.wikidata.org/entity/Q10850540,Xinjin Airport,,,ZUXJ,,,,103.844722222,30.420277777
http://www.wikidata.org/entity/Q10850788,Sebastian Municipal Airport,21,05/23,,,,,-80.495583333,27.813234722
http://www.wikidata.org/entity/Q12693700,Lusikisiki Airport,,,FALK,,,,29.583333,-31.366667
http://www.wikidata.org/entity/Q12693702,Lusinga Airport,5840,,FZRL,,,,27.183333,-8.933333
http://www.wikidata.org/entity/Q12693703,Luvua Airport,4298,,FZRO,,,,28.533333,-7.933333
http://www.wikidata.org/entity/Q12693714,Maamba Airport,,,FLMB,,,,27.190987,-17.37284
http://www.wikidata.org/entity/Q12693716,Mabikwa Airport,,,FVMF,,,,27.533333,-18.733333
http://www.wikidata.org/entity/Q12693719,Macaubas Airport,641,12/30,SNMC,,,,-42.67306,-13.02556
http://www.wikidata.org/entity/Q12693744,Magdalena Airport,463,,SLMG,MGD,,,-64.1366,-13.3084
http://www.wikidata.org/entity/Q12693759,Malabang Airport,3.23,,RPMM,MLP,,,124.058,7.61667
http://www.wikidata.org/entity/Q12693771,Male Bielice Airport,,,LZPT,,http://www.lzpt.sk,,18.333333,48.620278
http://www.wikidata.org/entity/Q12693773,Malelane Airport,351,,FAMN,LLE,,,31.565828,-25.473603
http://www.wikidata.org/entity/Q12693774,Malikus Saleh Airport,27,,WITM,LSW,,,96.9503,5.22667
http://www.wikidata.org/entity/Q12693777,Manaung Airport,12,,VYMN,MGU,,,93.688888,18.845833
http://www.wikidata.org/entity/Q12693779,Mandabe Airport,,,FMSC,WMD,,,44.94,-21.04638889
http://www.wikidata.org/entity/Q6588360,Tradewind Airport,1112,05/23,KTDW,TDW,,,-101.826,35.17
http://www.wikidata.org/entity/Q6588369,Trim Aerodrome,61,,EITM,,,,-6.738611111,53.575
http://www.wikidata.org/entity/Q6588374,Trinca Airport,600,06/24,,,,,-74.780166666,40.966764444
http://www.wikidata.org/entity/Q6588378,Trinity Center Airport,2390,14/32,,,,,-122.694166666,40.983333333
http://www.wikidata.org/entity/Q6588386,Trivelpiece Airport,165,07/25,,,,,-123.206944444,45.331503333
http://www.wikidata.org/entity/Q6588390,Tezu Airport,183,,VETJ,TEI,,,96.1346,27.9417
http://www.wikidata.org/entity/Q6588400,Tessalit Airport,1612,,GATS,,,,0.977311111,20.243
http://www.wikidata.org/entity/Q6588416,Tshumbe Airport,571,,FZVJ,,,,24.366667,-4.1
http://www.wikidata.org/entity/Q6588422,Tshikapa Airport,486,,FZUK,TSH,,,20.794722222,-6.438333333
http://www.wikidata.org/entity/Q6588427,Silver Lake Forest Service Strip,4492,3/21,,,,,-121.094166666,43.1109725
http://www.wikidata.org/entity/Q10851446,Lanett Municipal Airport,624,8/26,K7A3,,,,-85.2294,32.8119
http://www.wikidata.org/entity/Q10851454,Long Prairie Municipal Airport,406,16/34,,,,,-94.873888888,45.898333333
http://www.wikidata.org/entity/Q10851475,Lamar Municipal Airport (Colorado),3706,08/26,KLAA,LAA,http://www.ci.lamar.co.us/index.asp?Type=B_BASIC&SEC=%7BC91FC3CC-5A83-4F9C-9AF7-A96F374C2EE5%7D&DE=,,-102.689,38.0697
http://www.wikidata.org/entity/Q10851492,Lumberton Municipal Airport,125,05/23,KLBT,LBT,http://www.lumbertonmunicipalairport.com/,,-79.059444444,34.609722222
http://www.wikidata.org/entity/Q10851499,Longville Municipal Airport,407,13/31,KXVG,,,,-94.203888888,46.990277777
http://www.wikidata.org/entity/Q10851600,New Holstein Municipal Airport,992,04/22,,,,,-88.114722222,43.944166666
http://www.wikidata.org/entity/Q10851609,New Coalinga Municipal Airport,190,01/19,,CLG,,,-120.293888888,36.163055555
http://www.wikidata.org/entity/Q10851618,Newton Municipal Airport (Iowa),953,14/32,KTNU,TNU,,,-93.0217,41.6744
http://www.wikidata.org/entity/Q10851659,Warsaw Municipal Airport (Missouri),936,18/36,KRAW,,,,-93.3456,38.3469
http://www.wikidata.org/entity/Q10851674,Wetumpka Municipal Airport,197,09/27,K08A,,,,-86.3283,32.5294
http://www.wikidata.org/entity/Q10851681,Worland Municipal Airport,4252,04/22,KWRL,WRL,http://cityofworland.org/index.asp?Type=B_BASIC&SEC=%7B2EFBF9CC-2F62-4406-AAB9-F961C258ACC4%7D,,-107.950555555,43.962777777
http://www.wikidata.org/entity/Q10851709,Willoughby Lost Nation Municipal Airport,626,05/23,KLNN,LNN,,,-81.3897,41.6839
http://www.wikidata.org/entity/Q10851736,Prairie du Chien Municipal Airport,661,11/29,KPDC,PCD,,,-91.123611111,43.019166666
http://www.wikidata.org/entity/Q10902429,Beijing Xijiao Airport,,18/36,ZBBB,,,,116.25638889,39.96111111
http://www.wikidata.org/entity/Q10930307,Kiunga Airport,4,,AYKI,UNG,,,141.282,-6.125666666
http://www.wikidata.org/entity/Q10947290,Anyang Yudongbei Airport,,,ZHAY,AYN,,,114.343889,36.133889
http://www.wikidata.org/entity/Q10978158,Alfenas Airport,875,4/22,SNFE,,,,-45.93306,-21.43167
http://www.wikidata.org/entity/Q11074678,Chengdu Tianfu International Airport,440,,ZUTF,TFU,,,104.445,30.319
http://www.wikidata.org/entity/Q11124707,Wuhan Wangjiadun Airport,,,ZHWT,WJD,,,114.24166667,30.6
http://www.wikidata.org/entity/Q11127678,Nhlangano Airfield,3525,,FDNH,,,,31.2242,-27.1289
http://www.wikidata.org/entity/Q11139972,Shashi Airport,34,04/22,ZHSS,SHS,,,112.279,30.3222
http://www.wikidata.org/entity/Q11152010,Nsoko Airfield,614,,FDNS,,,,31.9408,-27.0456
http://www.wikidata.org/entity/Q11159396,Piggs Peak Airfield,1410,,FDNG,,,,31.3742,-25.7789
http://www.wikidata.org/entity/Q11166273,Simunye Airport,673,,FDSM,,,,31.9408,-26.2122
http://www.wikidata.org/entity/Q4700481,Akbarpur Airstrip,88,,VI90,,,,82.56861111,26.44694444
http://www.wikidata.org/entity/Q4700615,Akeno Air Field,6,,RJOE,,,,136.672222222,34.533888888
http://www.wikidata.org/entity/Q4700889,Akieni Airport,1476,,FOGA,AKE,,1042040729,13.90333333,-1.13972222
http://www.wikidata.org/entity/Q4701301,Akjoujt Airport,123,,GQNJ,AJJ,,,-14.38325,19.733019444
http://www.wikidata.org/entity/Q4701514,Akola Airport,304,,VAAK,AKD,,,77.05861111,20.69888889
http://www.wikidata.org/entity/Q4701579,Akpaka Airport,199,,DXAK,,,,1.2,7.516667
http://www.wikidata.org/entity/Q4701668,Akron Airport,840,07/25,,,,,-78.4825,43.0211
http://www.wikidata.org/entity/Q4701971,Akure Airport,335,03/21,DNAK,AKR,,,5.300833333,7.246666666
http://www.wikidata.org/entity/Q4704233,Al Khor Airport,6,,OTBK,,http://www.dohaairport.com,,51.506666666,25.629444444
http://www.wikidata.org/entity/Q4705770,Alalapadu Airstrip,880,,SMDU,,,,-56.3241,2.5232
http://www.wikidata.org/entity/Q4705966,Alamo Landing Field,1134,14/32,,,,,-115.194444444,37.3625
http://www.wikidata.org/entity/Q10848408,Olinger Strip,185,07/25,,,,,-123.020833333,45.553055555
http://www.wikidata.org/entity/Q10848447,Knox's Private Airstrip,,,,,,,-123.130833333,44.28929
http://www.wikidata.org/entity/Q10848466,Lawa Cottica Airstrip,330,,SMCT,,,,-54.2282,3.85216
http://www.wikidata.org/entity/Q10848473,Laguna San Ignacio Airstrip,3,,,,http://www.aridabajahotel.com/,,-113.140555555,26.848611111
http://www.wikidata.org/entity/Q10848525,Taylor Airport,1774,03/21,KTYL,TYZ,,,-110.115,34.4528
http://www.wikidata.org/entity/Q10848548,Japura Airport,18,,WIPR,RGT,,,102.335,-0.35222222
http://www.wikidata.org/entity/Q10848687,Union Island Airport,6,08/26,TVSU,UNI,,,-61.414722222,12.598611111
http://www.wikidata.org/entity/Q10848705,Tanchon South Airport,39,,,,,,128.861055555,40.397527777
http://www.wikidata.org/entity/Q10849020,W. R. Byron Airport,400,18/36,,,,,-114.640833333,33.678611111
http://www.wikidata.org/entity/Q10849047,Machias Valley Airport,96,18/36,KMVM,,,,-67.478611111,44.703055555
http://www.wikidata.org/entity/Q10849058,Lago Argentino Airport,223,,SAWA,ING,,,-72.248611111,-50.335555555
http://www.wikidata.org/entity/Q10849322,Robert J. Miller Air Park,25,06/24,KMJX,MJX,http://www.planning.co.ocean.nj.us/rjmiller/home.htm,,-74.2925,39.9275
http://www.wikidata.org/entity/Q10849361,Ras al Hadd Airport,,,OORH,,http://www.omanairports.com/,,59.778333333,22.466388888
http://www.wikidata.org/entity/Q10849494,Red Lodge Airport,5763,16/34,KRED,,,,-109.257777777,45.186111111
http://www.wikidata.org/entity/Q3913533,Green Lake Airport,3550,,,,,,-121.21,51.4294
http://www.wikidata.org/entity/Q3913543,Greenbank Airport,975,03/21,,,http://www.greenbankairways.com,,-79.0125,44.1342
http://www.wikidata.org/entity/Q3913546,Grantsburg Municipal Airport,927,05/23,KGTG,GTG,,,-92.664444444,45.798055555
http://www.wikidata.org/entity/Q3913552,Victoriaville Airport,486,,,,,,-71.929444444,46.1125
http://www.wikidata.org/entity/Q3913554,Ospika Airport,2300,,,,,,-124.064,56.2708
http://www.wikidata.org/entity/Q3913556,Porters Lake Water Aerodrome,0,,,,,,-63.2989,44.7122
http://www.wikidata.org/entity/Q3913565,Otter Lake Water Aerodrome,1143,,,,,,-104.767,55.6
http://www.wikidata.org/entity/Q3913567,Pukatawagan Airport,960,,CZFG,XPK,,,-101.266388888,55.749166666
http://www.wikidata.org/entity/Q3913569,Tobermory Airport,700,,,,,,-81.628611111,45.221666666
http://www.wikidata.org/entity/Q3913571,Saint-Mathias/Grant Aerodrome,110,,,,,,-73.199444444,45.471944444
http://www.wikidata.org/entity/Q3913577,Tatenhill Airfield,439,08/26,EGBM,,,,-1.761111111,52.814722222
http://www.wikidata.org/entity/Q3913580,Osoyoos Airport,1100,,,,http://www.osoyoos.ca/siteengine/ActivePage.asp?PageID=247,,-119.489,49.0372
http://www.wikidata.org/entity/Q3913584,Malcolm Island Airport,1120,,,,http://www.arcticlodges.com,,-102.239,56.9494
http://www.wikidata.org/entity/Q3913587,Portage la Prairie Southport Airport,884,,CYPG,YPG,,,-98.273888888,49.903055555
http://www.wikidata.org/entity/Q3913590,Scum Lake Airport,3950,,,,,,-123.583,51.8
http://www.wikidata.org/entity/Q6587878,Dekeleia Air Base,239,,LGTT,,,,23.783836111,38.108927777
http://www.wikidata.org/entity/Q6587898,Tarapoa Airport,230,,SETR,TPC,,,-76.3375,-0.122777777
http://www.wikidata.org/entity/Q6587912,"Tartagal ""General Enrique Mosconi"" Airport",448,,SAST,TTG,,,-63.818333,-22.628333
http://www.wikidata.org/entity/Q6587917,Tarnogsky Gorodok Airport,100,,,,,,43.601666666,60.503333333
http://www.wikidata.org/entity/Q6587924,Thargomindah Airport,134,,YTGM,XTG,,,143.810833333,-27.986388888
http://www.wikidata.org/entity/Q6587931,Tazadit Airport,1129,,GQPZ,OUZ,,,-12.468612,22.758055
http://www.wikidata.org/entity/Q6587934,Tasayevo Airport,91,,,,,,94.89,57.175
http://www.wikidata.org/entity/Q6587940,Tuscola Airport,665,9/27,,,,,-88.306111111,39.780833333
http://www.wikidata.org/entity/Q6587965,Tallman Airport,303,09/27,,,,,-122.971388888,44.568333333
http://www.wikidata.org/entity/Q5617269,Gulbarga Airport,,,VOGB,GBI,,,76.951666666,17.306944444
http://www.wikidata.org/entity/Q5617915,Gulu Airport,3510,,HUGU,ULU,https://caa.go.ug/gulu-airfield/,,32.275,2.8
http://www.wikidata.org/entity/Q5618040,Gumare Airport,965,,FBGM,,,,22.16666667,-19.36666667
http://www.wikidata.org/entity/Q5619280,Gunnison–Crested Butte Regional Airport,7680,06/24,KGUC,GUC,,,-106.933055555,38.533888888
http://www.wikidata.org/entity/Q5619447,Guntersville Municipal Airport,615,07/25,K8A1,,,,-86.2703,34.3994
http://www.wikidata.org/entity/Q5620825,Gusap Airport,1450,,AYGP,GAP,,,145.960341666,-6.053591666
http://www.wikidata.org/entity/Q5620830,Gusau Airstrip,1520,"3,900m",DNGU,,,501264208,6.696111111,12.171666666
http://www.wikidata.org/entity/Q5621632,Gustine Airport,79,18/36,,,,,-120.963333333,37.262777777
http://www.wikidata.org/entity/Q5621789,Guthrie–Edmond Regional Airport,1069,16/34,KGOK,GOK,http://www.guthrieedmondregionalairport.com,,-97.4161,35.8514
http://www.wikidata.org/entity/Q11762706,Aleksandrowice Airport,401,,EPBA,QEO,http://www.epba.pl/nasze-lotnisko.html,,19.0,49.8
http://www.wikidata.org/entity/Q11762711,Elbląg Airport,3,,EPEL,ZBG,http://www.aeroklubelblaski.pl/,,19.4233,54.1409
http://www.wikidata.org/entity/Q11762714,Lisie Katy Airport,35,,EPGI,,http://www.lisie.pl/,,18.8494,53.5244
http://www.wikidata.org/entity/Q11762717,Inowroclaw Airport,85,,EPIN,,http://www.aeroklubkujawski.pl/,,18.2856,52.8061
http://www.wikidata.org/entity/Q11762718,Latkowo,,,,,,,18.3236,52.8253
http://www.wikidata.org/entity/Q11762719,Iwonicz Airport,294,,EPIW,,,,21.8169,49.6578
http://www.wikidata.org/entity/Q11762724,Pobiednik Wielki Airport,198,,EPKP,,,,20.2017,50.0897
http://www.wikidata.org/entity/Q11762725,Osla,,,,,,,15.716666666,51.3
http://www.wikidata.org/entity/Q11762726,Kętrzyn Wilamowo Airport,139,,EPKE,,http://www.lotniskoketrzyn.pl/,,21.42583333,54.04861111
http://www.wikidata.org/entity/Q11762727,Leszno Airport,94,,EPLS,,http://www.cssleszno.eu,,16.5219,51.835
http://www.wikidata.org/entity/Q11762730,Radawiec Airport,240,,EPLR,,http://www.aeroklub.lublin.pl,,22.3944,51.2217
http://www.wikidata.org/entity/Q11762736,Dajtki Airport,133.2,,EPOD,QYO,http://aeroklub.olsztyn.pl/,,20.415,53.7731
http://www.wikidata.org/entity/Q11762739,Michalkow Airport,143,,EPOM,,http://www.aeroklub.osw.pl/,,17.8468,51.7025
http://www.wikidata.org/entity/Q11762741,Kobylnica Airport,86,,EPPK,,http://www.aeroklub.poznan.pl,,17.0437,52.4349
http://www.wikidata.org/entity/Q11762743,Pruszcz Gdanski Mil Airport,,,EPPR,,,,18.6667,54.2333
http://www.wikidata.org/entity/Q11762745,Plock Airport,101,,EPPL,QPC,http://www.aeroklubplock.pl/,,19.7213,52.5622
http://www.wikidata.org/entity/Q11762746,Radom-Piastów Airport,145,,EPRP,,http://www.aeroklub.radom.pl/,,21.1181,51.4806
http://www.wikidata.org/entity/Q11762755,Krepa Airport,75,,EPSR,,http://www.epsr.pl/,,17.0956,54.4083
http://www.wikidata.org/entity/Q10850819,Shelby County Airport (Illinois),618,04/22,,,,,-88.8456,39.4106
http://www.wikidata.org/entity/Q10850849,Louisa County Airport,493,9/27,KLKU,LOW,http://www.louisacountyairport.com,,-77.97,38.0097
http://www.wikidata.org/entity/Q10850860,Los Alamos County Airport,7171,09/27,KLAM,LAM,http://www.lam.aero,,-106.268611111,35.879722222
http://www.wikidata.org/entity/Q10850887,Newnan-Coweta County Airport,970,14/32,KCCO,,,,-84.769722222,33.311666666
http://www.wikidata.org/entity/Q10850944,Hale County Airport,1028,,KPVW,PVW,,,-101.716,34.1689
http://www.wikidata.org/entity/Q10851012,Arcadia Municipal Airport,18,06/24,,,,,-81.837305555,27.191994444
http://www.wikidata.org/entity/Q10851073,Sturgis Municipal Airport (South Dakota),3243,05/23,,,,,-103.376,44.4181
http://www.wikidata.org/entity/Q10851222,Tombstone Municipal Airport,1447,06/24,,,,,-110.022,31.6713
http://www.wikidata.org/entity/Q10851231,Tower Municipal Airport,1369,8/26,,,,,-92.291666666,47.818333333
http://www.wikidata.org/entity/Q10851312,Rockwood Municipal Airport,1664,04/22,KRKW,RKW,,,-84.689722222,35.922222222
http://www.wikidata.org/entity/Q10851332,Reedley Municipal Airport,383,15/33,,,,,-119.449722222,36.666388888
http://www.wikidata.org/entity/Q10851351,St. George Municipal Airport,896.4,,,,,,-113.593,37.0906
http://www.wikidata.org/entity/Q10851438,Las Vegas Municipal Airport,2096,02/20,KLVS,LVS,,,-105.1425,35.654166666
http://www.wikidata.org/entity/Q4720574,Alexandra Aerodrome,229,,NZLX,ALR,,,169.373333333,-45.211666666
http://www.wikidata.org/entity/Q4720722,Alexandra Park Aerodrome,,,,,,,-2.2502,53.4364
http://www.wikidata.org/entity/Q4720925,Alexandreia Airport,8,,LGAX,,,,22.48861111,40.65111111
http://www.wikidata.org/entity/Q4720941,Alexandria Airport,900,09/27,,,,,-85.6375,40.2325
http://www.wikidata.org/entity/Q4720944,Alexandria Airport,480,8/26,,,https://alexandriafield.com/,,-75.0192,40.5875
http://www.wikidata.org/entity/Q4720986,Alexandria Municipal Airport,434,04/22,KAXN,AXN,,,-95.3947,45.8664
http://www.wikidata.org/entity/Q4723923,Alférez FAP Alfredo Vladimir Sara Bauer Airport,728,,SPAS,AOP,,,-76.466612,-2.796112
http://www.wikidata.org/entity/Q4724319,Algona Municipal Airport,372,12/30,KAXA,AXG,,,-94.271944444,43.077777777
http://www.wikidata.org/entity/Q4724427,Alhambra/Ahlstrom Aerodrome,3212,,,,,,-114.667,52.3458
http://www.wikidata.org/entity/Q4724510,Ali-Sabieh Airport,711,,HDAS,AII,,,42.7167,11.1333
http://www.wikidata.org/entity/Q4726560,Aligarh Airport,619,,VIAH,,,,78.14638889,27.86111111
http://www.wikidata.org/entity/Q4727643,Alkali Lake State Airport,1314.3,18/36,,,,,-119.976072222,43.087372777
http://www.wikidata.org/entity/Q4730318,Allah Valley Airport,201,,RPMA,AAV,,,124.752522222,6.367769444
http://www.wikidata.org/entity/Q3913674,Gounda Airport,410,,,GDA,,,21.197222222,9.272222222
http://www.wikidata.org/entity/Q3913677,Grand Canyon West Airport,1471,17/35,,GCW,,,-113.816388888,35.990277777
http://www.wikidata.org/entity/Q3913682,Virden (Gabrielle Farm) Airport,1440,,,,,,-100.956,49.7847
